"","ensembl_gene_id_version","gene_biotype"
"53114","ENSG00000306667.1","lncRNA"
"53115","ENSG00000274286.2","protein_coding"
"53116","ENSG00000227573.2","processed_pseudogene"
"53117","ENSG00000289031.2","lncRNA"
"53118","ENSG00000037965.6","protein_coding"
"53119","ENSG00000205464.14","transcribed_unitary_pseudogene"
"53120","ENSG00000204381.12","protein_coding"
"53121","ENSG00000306694.1","lncRNA"
"53122","ENSG00000128519.3","protein_coding"
"53123","ENSG00000183971.10","protein_coding"
"53124","ENSG00000081800.9","protein_coding"
"53125","ENSG00000011566.15","protein_coding"
"53126","ENSG00000207571.1","miRNA"
"53127","ENSG00000276045.4","protein_coding"
"53128","ENSG00000226306.9","transcribed_unitary_pseudogene"
"53129","ENSG00000120708.17","protein_coding"
"53130","ENSG00000183476.13","protein_coding"
"53131","ENSG00000306712.1","lncRNA"
"53132","ENSG00000275450.2","lncRNA"
"53133","ENSG00000174527.11","protein_coding"
"53134","ENSG00000196993.9","protein_coding"
"53135","ENSG00000289415.1","lncRNA"
"53136","ENSG00000226334.2","lncRNA"
"53137","ENSG00000164134.14","protein_coding"
"53138","ENSG00000169203.18","protein_coding"
"53139","ENSG00000306734.1","lncRNA"
"53140","ENSG00000184716.14","protein_coding"
"53141","ENSG00000306742.1","lncRNA"
"53142","ENSG00000306748.1","lncRNA"
"53143","ENSG00000306759.1","lncRNA"
"53144","ENSG00000228142.4","lncRNA"
"53145","ENSG00000226609.3","lncRNA"
"53146","ENSG00000171840.13","protein_coding"
"53147","ENSG00000140939.15","protein_coding"
"53148","ENSG00000306910.1","lncRNA"
"53149","ENSG00000306923.1","lncRNA"
"53150","ENSG00000306941.1","lncRNA"
"53151","ENSG00000239521.12","transcribed_unprocessed_pseudogene"
"53152","ENSG00000306944.1","lncRNA"
"53153","ENSG00000236643.2","lncRNA"
"53154","ENSG00000227071.2","lncRNA"
"53155","ENSG00000238370.1","snRNA"
"53156","ENSG00000255825.1","lncRNA"
"53157","ENSG00000272752.7","lncRNA"
"53158","ENSG00000224438.3","processed_pseudogene"
"53159","ENSG00000287750.4","lncRNA"
"53160","ENSG00000004478.8","protein_coding"
"53161","ENSG00000170145.5","protein_coding"
"53162","ENSG00000167202.12","protein_coding"
"53163","ENSG00000229453.3","protein_coding"
"53164","ENSG00000103544.17","protein_coding"
"53165","ENSG00000168779.21","protein_coding"
"53166","ENSG00000293707.1","lncRNA"
"53167","ENSG00000293754.1","lncRNA"
"53168","ENSG00000235286.1","processed_pseudogene"
"53169","ENSG00000223324.1","misc_RNA"
"53170","ENSG00000137707.14","protein_coding"
"53171","ENSG00000111203.13","protein_coding"
"53172","ENSG00000293764.1","lncRNA"
"53173","ENSG00000289836.2","lncRNA"
"53174","ENSG00000293767.1","lncRNA"
"53175","ENSG00000289053.3","lncRNA"
"53176","ENSG00000183644.14","protein_coding"
"53177","ENSG00000293795.1","lncRNA"
"53178","ENSG00000187527.12","protein_coding"
"53179","ENSG00000293798.1","lncRNA"
"53180","ENSG00000293811.1","lncRNA"
"53181","ENSG00000293812.1","lncRNA"
"53182","ENSG00000248333.9","protein_coding"
"53183","ENSG00000286507.2","lncRNA"
"53184","ENSG00000307073.1","lncRNA"
"53185","ENSG00000307082.1","lncRNA"
"53186","ENSG00000104059.5","protein_coding"
"53187","ENSG00000307091.1","lncRNA"
"53188","ENSG00000151117.9","protein_coding"
"53189","ENSG00000288873.3","lncRNA"
"53190","ENSG00000307118.1","lncRNA"
"53191","ENSG00000293840.1","lncRNA"
"53192","ENSG00000293842.1","lncRNA"
"53193","ENSG00000222004.8","lncRNA"
"53194","ENSG00000289552.3","lncRNA"
"53195","ENSG00000199796.1","snRNA"
"53196","ENSG00000307168.1","lncRNA"
"53197","ENSG00000011485.15","protein_coding"
"53198","ENSG00000307184.1","lncRNA"
"53199","ENSG00000205549.11","lncRNA"
"53200","ENSG00000179057.14","protein_coding"
"53201","ENSG00000270123.4","vault_RNA"
"53202","ENSG00000277859.1","misc_RNA"
"53203","ENSG00000230778.2","protein_coding"
"53204","ENSG00000293850.1","lncRNA"
"53205","ENSG00000288575.2","lncRNA"
"53206","ENSG00000270933.3","lncRNA"
"53207","ENSG00000113658.18","protein_coding"
"53208","ENSG00000103653.17","protein_coding"
"53209","ENSG00000237310.4","lncRNA"
"53210","ENSG00000288984.1","lncRNA"
"53211","ENSG00000053702.15","protein_coding"
"53212","ENSG00000307225.1","lncRNA"
"53213","ENSG00000307227.1","lncRNA"
"53214","ENSG00000267559.6","lncRNA"
"53215","ENSG00000293876.1","lncRNA"
"53216","ENSG00000293878.1","lncRNA"
"53217","ENSG00000288962.3","lncRNA"
"53218","ENSG00000289996.2","lncRNA"
"53219","ENSG00000169855.21","protein_coding"
"53220","ENSG00000227743.3","lncRNA"
"53221","ENSG00000307243.1","lncRNA"
"53222","ENSG00000283297.2","protein_coding"
"53223","ENSG00000111206.13","protein_coding"
"53224","ENSG00000237896.7","lncRNA"
"53225","ENSG00000236130.3","lncRNA"
"53226","ENSG00000293958.1","lncRNA"
"53227","ENSG00000232956.11","lncRNA"
"53228","ENSG00000110786.18","protein_coding"
"53229","ENSG00000252473.1","snoRNA"
"53230","ENSG00000273035.1","lncRNA"
"53231","ENSG00000184945.15","protein_coding"
"53232","ENSG00000070501.12","protein_coding"
"53233","ENSG00000230782.2","lncRNA"
"53234","ENSG00000307267.1","lncRNA"
"53235","ENSG00000237153.5","lncRNA"
"53236","ENSG00000249693.3","protein_coding"
"53237","ENSG00000307296.1","lncRNA"
"53238","ENSG00000132305.22","protein_coding"
"53239","ENSG00000285169.3","lncRNA"
"53240","ENSG00000248590.2","transcribed_processed_pseudogene"
"53241","ENSG00000280285.1","TEC"
"53242","ENSG00000128040.13","protein_coding"
"53243","ENSG00000173077.17","lncRNA"
"53244","ENSG00000237813.5","lncRNA"
"53245","ENSG00000294054.1","lncRNA"
"53246","ENSG00000294056.1","lncRNA"
"53247","ENSG00000286830.2","lncRNA"
"53248","ENSG00000286742.2","lncRNA"
"53249","ENSG00000294095.1","lncRNA"
"53250","ENSG00000294101.1","lncRNA"
"53251","ENSG00000183470.10","lncRNA"
"53252","ENSG00000171792.11","protein_coding"
"53253","ENSG00000287932.2","lncRNA"
"53254","ENSG00000196810.6","lncRNA"
"53255","ENSG00000290831.2","lncRNA"
"53256","ENSG00000275646.1","misc_RNA"
"53257","ENSG00000277524.1","misc_RNA"
"53258","ENSG00000183208.13","protein_coding"
"53259","ENSG00000274934.1","misc_RNA"
"53260","ENSG00000169515.9","protein_coding"
"53261","ENSG00000271824.2","protein_coding"
"53262","ENSG00000290559.2","lncRNA"
"53263","ENSG00000078246.17","protein_coding"
"53264","ENSG00000251176.1","lncRNA"
"53265","ENSG00000241243.3","misc_RNA"
"53266","ENSG00000189348.7","protein_coding"
"53267","ENSG00000207452.1","snRNA"
"53268","ENSG00000204469.13","protein_coding"
"53269","ENSG00000214433.4","transcribed_unprocessed_pseudogene"
"53270","ENSG00000174473.17","protein_coding"
"53271","ENSG00000180532.12","protein_coding"
"53272","ENSG00000134480.17","protein_coding"
"53273","ENSG00000279719.2","TEC"
"53274","ENSG00000206641.1","snRNA"
"53275","ENSG00000259301.2","processed_pseudogene"
"53276","ENSG00000141965.5","protein_coding"
"53277","ENSG00000280362.1","TEC"
"53278","ENSG00000259669.6","lncRNA"
"53279","ENSG00000127666.11","protein_coding"
"53280","ENSG00000105355.9","protein_coding"
"53281","ENSG00000259619.2","processed_pseudogene"
"53282","ENSG00000259550.2","processed_pseudogene"
"53283","ENSG00000137766.18","protein_coding"
"53284","ENSG00000248637.1","processed_pseudogene"
"53285","ENSG00000250892.1","unprocessed_pseudogene"
"53286","ENSG00000198155.6","transcribed_unprocessed_pseudogene"
"53287","ENSG00000163632.15","protein_coding"
"53288","ENSG00000251188.1","processed_pseudogene"
"53289","ENSG00000286998.1","lncRNA"
"53290","ENSG00000251689.1","processed_pseudogene"
"53291","ENSG00000276789.1","processed_pseudogene"
"53292","ENSG00000255511.1","processed_pseudogene"
"53293","ENSG00000254541.1","unprocessed_pseudogene"
"53294","ENSG00000186777.13","protein_coding"
"53295","ENSG00000255536.1","unprocessed_pseudogene"
"53296","ENSG00000254738.1","unprocessed_pseudogene"
"53297","ENSG00000254720.1","unprocessed_pseudogene"
"53298","ENSG00000255424.1","unprocessed_pseudogene"
"53299","ENSG00000183695.3","protein_coding"
"53300","ENSG00000251535.1","processed_pseudogene"
"53301","ENSG00000170255.8","protein_coding"
"53302","ENSG00000131127.14","protein_coding"
"53303","ENSG00000233412.6","protein_coding"
"53304","ENSG00000254648.1","lncRNA"
"53305","ENSG00000197584.13","protein_coding"
"53306","ENSG00000166086.13","protein_coding"
"53307","ENSG00000278356.1","lncRNA"
"53308","ENSG00000252996.1","snRNA"
"53309","ENSG00000197905.10","protein_coding"
"53310","ENSG00000248564.1","processed_pseudogene"
"53311","ENSG00000250321.1","processed_pseudogene"
"53312","ENSG00000207642.1","miRNA"
"53313","ENSG00000249025.1","processed_pseudogene"
"53314","ENSG00000272885.1","lncRNA"
"53315","ENSG00000182903.16","protein_coding"
"53316","ENSG00000276043.5","protein_coding"
"53317","ENSG00000196220.17","protein_coding"
"53318","ENSG00000173517.11","protein_coding"
"53319","ENSG00000250361.10","protein_coding"
"53320","ENSG00000294136.1","lncRNA"
"53321","ENSG00000234286.4","lncRNA"
"53322","ENSG00000294198.1","lncRNA"
"53323","ENSG00000294202.1","lncRNA"
"53324","ENSG00000294224.1","lncRNA"
"53325","ENSG00000287592.2","lncRNA"
"53326","ENSG00000162032.16","protein_coding"
"53327","ENSG00000294258.1","lncRNA"
"53328","ENSG00000104371.5","protein_coding"
"53329","ENSG00000047346.13","protein_coding"
"53330","ENSG00000238131.3","lncRNA"
"53331","ENSG00000294307.1","lncRNA"
"53332","ENSG00000294331.1","lncRNA"
"53333","ENSG00000294385.1","lncRNA"
"53334","ENSG00000294390.1","lncRNA"
"53335","ENSG00000294413.1","lncRNA"
"53336","ENSG00000294440.1","lncRNA"
"53337","ENSG00000233417.3","lncRNA"
"53338","ENSG00000236461.2","lncRNA"
"53339","ENSG00000250899.3","lncRNA"
"53340","ENSG00000234589.4","processed_pseudogene"
"53341","ENSG00000078668.14","protein_coding"
"53342","ENSG00000011105.14","protein_coding"
"53343","ENSG00000307361.1","lncRNA"
"53344","ENSG00000307373.1","lncRNA"
"53345","ENSG00000233969.3","lncRNA"
"53346","ENSG00000307377.1","lncRNA"
"53347","ENSG00000307379.1","lncRNA"
"53348","ENSG00000294519.1","lncRNA"
"53349","ENSG00000307395.1","lncRNA"
"53350","ENSG00000307425.1","lncRNA"
"53351","ENSG00000294540.1","lncRNA"
"53352","ENSG00000285860.2","lncRNA"
"53353","ENSG00000307437.1","lncRNA"
"53354","ENSG00000294599.1","lncRNA"
"53355","ENSG00000307454.1","lncRNA"
"53356","ENSG00000294623.1","lncRNA"
"53357","ENSG00000307461.1","lncRNA"
"53358","ENSG00000294628.1","lncRNA"
"53359","ENSG00000176349.12","lncRNA"
"53360","ENSG00000307463.1","lncRNA"
"53361","ENSG00000307465.1","lncRNA"
"53362","ENSG00000254481.1","processed_pseudogene"
"53363","ENSG00000294665.1","lncRNA"
"53364","ENSG00000307471.1","lncRNA"
"53365","ENSG00000254616.1","processed_pseudogene"
"53366","ENSG00000294671.1","lncRNA"
"53367","ENSG00000151502.11","protein_coding"
"53368","ENSG00000307485.1","lncRNA"
"53369","ENSG00000294685.1","lncRNA"
"53370","ENSG00000227269.2","lncRNA"
"53371","ENSG00000294699.1","lncRNA"
"53372","ENSG00000294707.1","lncRNA"
"53373","ENSG00000294729.1","lncRNA"
"53374","ENSG00000278469.1","misc_RNA"
"53375","ENSG00000256197.1","lncRNA"
"53376","ENSG00000307490.1","lncRNA"
"53377","ENSG00000294730.1","lncRNA"
"53378","ENSG00000275850.1","lncRNA"
"53379","ENSG00000294747.1","lncRNA"
"53380","ENSG00000307493.1","lncRNA"
"53381","ENSG00000294780.1","lncRNA"
"53382","ENSG00000227081.5","processed_pseudogene"
"53383","ENSG00000294797.1","lncRNA"
"53384","ENSG00000307505.1","lncRNA"
"53385","ENSG00000294801.1","lncRNA"
"53386","ENSG00000111218.12","protein_coding"
"53387","ENSG00000135226.18","protein_coding"
"53388","ENSG00000200462.1","snRNA"
"53389","ENSG00000307513.1","lncRNA"
"53390","ENSG00000253308.3","lncRNA"
"53391","ENSG00000307539.1","lncRNA"
"53392","ENSG00000294821.1","lncRNA"
"53393","ENSG00000289335.2","lncRNA"
"53394","ENSG00000287733.2","lncRNA"
"53395","ENSG00000270372.2","lncRNA"
"53396","ENSG00000151883.20","protein_coding"
"53397","ENSG00000294825.1","lncRNA"
"53398","ENSG00000294832.1","lncRNA"
"53399","ENSG00000288947.3","lncRNA"
"53400","ENSG00000291302.1","protein_coding"
"53401","ENSG00000289052.2","lncRNA"
"53402","ENSG00000289282.1","protein_coding"
"53403","ENSG00000218029.3","processed_pseudogene"
"53404","ENSG00000262048.1","processed_pseudogene"
"53405","ENSG00000218748.1","processed_pseudogene"
"53406","ENSG00000013441.17","protein_coding"
"53407","ENSG00000152822.15","protein_coding"
"53408","ENSG00000294873.1","lncRNA"
"53409","ENSG00000290553.2","lncRNA"
"53410","ENSG00000251691.2","unprocessed_pseudogene"
"53411","ENSG00000250612.2","processed_pseudogene"
"53412","ENSG00000256691.1","lncRNA"
"53413","ENSG00000280202.1","TEC"
"53414","ENSG00000222338.1","snRNA"
"53415","ENSG00000180881.21","protein_coding"
"53416","ENSG00000268209.1","unprocessed_pseudogene"
"53417","ENSG00000151500.15","protein_coding"
"53418","ENSG00000215110.7","processed_pseudogene"
"53419","ENSG00000267059.2","protein_coding"
"53420","ENSG00000307594.1","lncRNA"
"53421","ENSG00000286764.2","lncRNA"
"53422","ENSG00000294931.1","lncRNA"
"53423","ENSG00000294951.1","lncRNA"
"53424","ENSG00000144550.14","protein_coding"
"53425","ENSG00000294969.1","lncRNA"
"53426","ENSG00000127540.12","protein_coding"
"53427","ENSG00000294978.1","lncRNA"
"53428","ENSG00000248824.2","unprocessed_pseudogene"
"53429","ENSG00000294983.1","lncRNA"
"53430","ENSG00000295002.1","lncRNA"
"53431","ENSG00000249956.4","processed_pseudogene"
"53432","ENSG00000234336.8","lncRNA"
"53433","ENSG00000307610.1","lncRNA"
"53434","ENSG00000140859.16","protein_coding"
"53435","ENSG00000307636.1","lncRNA"
"53436","ENSG00000307648.1","lncRNA"
"53437","ENSG00000307685.1","lncRNA"
"53438","ENSG00000250828.2","unprocessed_pseudogene"
"53439","ENSG00000232896.2","lncRNA"
"53440","ENSG00000295027.1","lncRNA"
"53441","ENSG00000307709.1","lncRNA"
"53442","ENSG00000307729.1","lncRNA"
"53443","ENSG00000263409.1","miRNA"
"53444","ENSG00000252933.1","snRNA"
"53445","ENSG00000307767.1","lncRNA"
"53446","ENSG00000307771.1","lncRNA"
"53447","ENSG00000234105.2","lncRNA"
"53448","ENSG00000171124.14","protein_coding"
"53449","ENSG00000249686.1","unprocessed_pseudogene"
"53450","ENSG00000307791.1","lncRNA"
"53451","ENSG00000295092.1","lncRNA"
"53452","ENSG00000307874.1","lncRNA"
"53453","ENSG00000295100.1","lncRNA"
"53454","ENSG00000273341.3","lncRNA"
"53455","ENSG00000156096.15","protein_coding"
"53456","ENSG00000307888.1","lncRNA"
"53457","ENSG00000307955.1","lncRNA"
"53458","ENSG00000225951.2","lncRNA"
"53459","ENSG00000270412.2","lncRNA"
"53460","ENSG00000308002.1","lncRNA"
"53461","ENSG00000290837.2","lncRNA"
"53462","ENSG00000295124.1","lncRNA"
"53463","ENSG00000295138.1","lncRNA"
"53464","ENSG00000295143.1","lncRNA"
"53465","ENSG00000237586.3","processed_pseudogene"
"53466","ENSG00000240626.3","misc_RNA"
"53467","ENSG00000261467.3","lncRNA"
"53468","ENSG00000183665.5","protein_coding"
"53469","ENSG00000277013.2","lncRNA"
"53470","ENSG00000166359.11","protein_coding"
"53471","ENSG00000225807.3","lncRNA"
"53472","ENSG00000308017.1","lncRNA"
"53473","ENSG00000308064.1","lncRNA"
"53474","ENSG00000308124.1","lncRNA"
"53475","ENSG00000228714.5","lncRNA"
"53476","ENSG00000147687.19","protein_coding"
"53477","ENSG00000295200.1","lncRNA"
"53478","ENSG00000295212.1","lncRNA"
"53479","ENSG00000295240.1","lncRNA"
"53480","ENSG00000295259.1","lncRNA"
"53481","ENSG00000295268.1","lncRNA"
"53482","ENSG00000227172.3","lncRNA"
"53483","ENSG00000135932.12","protein_coding"
"53484","ENSG00000173610.13","protein_coding"
"53485","ENSG00000140254.13","protein_coding"
"53486","ENSG00000130881.14","protein_coding"
"53487","ENSG00000228392.4","lncRNA"
"53488","ENSG00000308189.1","lncRNA"
"53489","ENSG00000224122.5","lncRNA"
"53490","ENSG00000185219.18","protein_coding"
"53491","ENSG00000231840.3","lncRNA"
"53492","ENSG00000163092.22","protein_coding"
"53493","ENSG00000267054.1","lncRNA"
"53494","ENSG00000273420.1","lncRNA"
"53495","ENSG00000291206.2","lncRNA"
"53496","ENSG00000130876.11","protein_coding"
"53497","ENSG00000159692.18","protein_coding"
"53498","ENSG00000233081.2","lncRNA"
"53499","ENSG00000114857.19","protein_coding"
"53500","ENSG00000272894.6","lncRNA"
"53501","ENSG00000204148.4","lncRNA"
"53502","ENSG00000151498.12","protein_coding"
"53503","ENSG00000233689.3","lncRNA"
"53504","ENSG00000254369.7","lncRNA"
"53505","ENSG00000243864.1","processed_pseudogene"
"53506","ENSG00000266899.2","processed_pseudogene"
"53507","ENSG00000295500.1","lncRNA"
"53508","ENSG00000295531.1","lncRNA"
"53509","ENSG00000153879.9","protein_coding"
"53510","ENSG00000224897.10","lncRNA"
"53511","ENSG00000308232.1","lncRNA"
"53512","ENSG00000308236.1","lncRNA"
"53513","ENSG00000308237.1","lncRNA"
"53514","ENSG00000308256.1","lncRNA"
"53515","ENSG00000308267.1","lncRNA"
"53516","ENSG00000266985.1","lncRNA"
"53517","ENSG00000204814.5","lncRNA"
"53518","ENSG00000232429.3","processed_pseudogene"
"53519","ENSG00000187103.3","processed_pseudogene"
"53520","ENSG00000222971.1","rRNA_pseudogene"
"53521","ENSG00000308285.1","lncRNA"
"53522","ENSG00000216811.2","processed_pseudogene"
"53523","ENSG00000273734.1","protein_coding"
"53524","ENSG00000118508.5","protein_coding"
"53525","ENSG00000308288.1","lncRNA"
"53526","ENSG00000308289.1","lncRNA"
"53527","ENSG00000308297.1","lncRNA"
"53528","ENSG00000288156.1","lncRNA"
"53529","ENSG00000196634.3","lncRNA"
"53530","ENSG00000220008.4","protein_coding"
"53531","ENSG00000308298.1","lncRNA"
"53532","ENSG00000273997.1","processed_pseudogene"
"53533","ENSG00000220494.4","processed_pseudogene"
"53534","ENSG00000250799.11","protein_coding"
"53535","ENSG00000118418.16","protein_coding"
"53536","ENSG00000165935.10","protein_coding"
"53537","ENSG00000076248.12","protein_coding"
"53538","ENSG00000290717.2","lncRNA"
"53539","ENSG00000233677.1","unprocessed_pseudogene"
"53540","ENSG00000235963.1","unprocessed_pseudogene"
"53541","ENSG00000228078.1","unprocessed_pseudogene"
"53542","ENSG00000227766.1","unprocessed_pseudogene"
"53543","ENSG00000229833.11","protein_coding"
"53544","ENSG00000162390.18","protein_coding"
"53545","ENSG00000229390.1","unprocessed_pseudogene"
"53546","ENSG00000204622.12","transcribed_unprocessed_pseudogene"
"53547","ENSG00000274903.1","unprocessed_pseudogene"
"53548","ENSG00000289159.3","lncRNA"
"53549","ENSG00000122194.20","protein_coding"
"53550","ENSG00000308336.1","lncRNA"
"53551","ENSG00000308345.1","lncRNA"
"53552","ENSG00000115966.18","protein_coding"
"53553","ENSG00000215112.7","lncRNA"
"53554","ENSG00000076944.18","protein_coding"
"53555","ENSG00000308378.1","lncRNA"
"53556","ENSG00000254442.1","processed_pseudogene"
"53557","ENSG00000234921.2","lncRNA"
"53558","ENSG00000166105.16","protein_coding"
"53559","ENSG00000295556.1","lncRNA"
"53560","ENSG00000155903.14","protein_coding"
"53561","ENSG00000295557.1","lncRNA"
"53562","ENSG00000308400.1","lncRNA"
"53563","ENSG00000272686.2","lncRNA"
"53564","ENSG00000308405.1","lncRNA"
"53565","ENSG00000295572.1","lncRNA"
"53566","ENSG00000308426.1","lncRNA"
"53567","ENSG00000308445.1","lncRNA"
"53568","ENSG00000308462.1","lncRNA"
"53569","ENSG00000308512.1","lncRNA"
"53570","ENSG00000295587.1","lncRNA"
"53571","ENSG00000227531.2","lncRNA"
"53572","ENSG00000234710.4","lncRNA"
